,x1,x2
0,0.4237079876292338,0.7023489809819834
1,0.7031246604908461,0.9459861652043011
2,0.27748121416098526,0.9623958869874502
3,0.49872181931361237,0.9807989422025936
4,0.16989344086546887,0.4875706415402239
5,0.5282929394413591,0.2657886343037734
6,0.29132923041092895,0.6176622337819246
7,0.16677713760095503,0.31607873757290006
8,0.02743275063830708,0.22312066213804138
9,0.8906326714777681,0.7179550760800412
10,0.882008531786027,0.6808102165084782
11,0.632351936798906,0.03297011841378983
12,0.034731401892337366,0.047258826375664476
13,0.6357623975503428,0.2821415656816464
14,0.46618698710413464,0.9570166077746887
15,0.18635953700394947,0.4015092311303653
16,0.3486402315406656,0.38052362619116487
17,0.662040511031495,0.4414843588441063
18,0.9917522225213297,0.9013423919353067
19,0.3036659982215917,0.11269018377223183
20,0.5682213240012017,0.21152907074998417
21,0.8369439286962108,0.5951884667584727
22,0.4901915681640411,0.81012152225703
23,0.8114496248430659,0.285496297754657
24,0.240306028954681,0.3101580059019926
25,0.005055387614233631,0.39280793370641376
26,0.12253385716665777,0.7802366499450277
27,0.588125051963968,0.35783078790874223
28,0.5127877127241998,0.9551697647664489
29,0.3259213005799376,0.130441019525129
30,0.9100495701303737,0.30657392723782995
31,0.0007358472274032746,0.24968587889767535
32,0.8919091123756113,0.3145410501953063
33,0.03493095904813537,0.08365880683039095
34,0.22839913517985522,0.7364489926271615
35,0.4967026790927578,0.7789057545287804
36,0.45758103190839816,0.17825957344305632
37,0.5022521250516389,0.7966292057521671
38,0.15750076113374467,0.03591103905941895
39,0.27585461482746165,0.09608841423818548
40,0.06706052477490687,0.7696169381411652
41,0.39703097607492877,0.2337472326588811
42,0.7306825893232097,0.06257820444256357
43,0.46528336687390603,0.2719532846015229
44,0.3906202352279611,0.726091249481817
45,0.9302784675537296,0.1697224518468532
46,0.6388372975409125,0.7947220132698684
47,0.4010632367759295,0.83074598331102
48,0.5838300862508919,0.9050449553809805
49,0.8358476901230268,0.28855956835762275
50,0.9124111642039452,0.0419362076258315
51,0.6731640100765938,0.1760289091961419
52,0.2438696376867875,0.555238582762907
53,0.34941255039549457,0.5769856157695574
54,0.6263088067421771,0.2954265221935448
55,0.5176068639674649,0.015882639158304568
56,0.8107176489474454,0.16180138722648663
57,0.870293900826035,0.16476134125455533
58,0.4032378986682529,0.2122397504206972
59,0.6670259404899632,0.7920250908234435
60,0.4844218202000621,0.4796978223156605
61,0.7057993128648716,0.08463879917550232
62,0.07920404387877666,0.18684219009721292
63,0.4191801553751585,0.8074809273154789
64,0.4628140632360299,0.9485569219414504
65,0.04090098403262021,0.7825288819829984
66,0.1887511106170502,0.5301364642306594
67,0.6601407415693406,0.47396294852896237
68,0.996569503591784,0.059750097282935455
69,0.19294172783779873,0.20904203465914284
70,0.23595943998517366,0.66685632174213
71,0.8678383814523671,0.7692525058751382
72,0.9913779241351413,0.7049791830850809
73,0.6220647659941989,0.29275259287770905
74,0.7203429146750441,0.8087545973077069
75,0.5745168444377794,0.6737847302847655
76,0.6382265740675632,0.14865434973145475
77,0.2834087948420796,0.10491401260787703
78,0.32569443167801915,0.8910360683677712
79,0.7175906784431489,0.5620154701264699
80,0.7131834974616461,0.22952532723817676
81,0.3510376387513684,0.7484265200494546
82,0.2307255349766011,0.41172480798852673
83,0.464753848698762,0.8677886312490306
84,0.4581839130372247,0.28554310868061905
85,0.4466678713163337,0.4060884881125333
86,0.5248872171237999,0.2968257275814449
87,0.8266412749850107,0.29248609584385243
88,0.21650956238346086,0.005349957715451659
89,0.28878419471410777,0.3471770764876071
90,0.60878397914223,0.0994530009728003
91,0.4342468044054024,0.709314164221586
92,0.8899679529315506,0.35631286359589043
93,0.6500712869981359,0.8029942355230659
94,0.8009764490499722,0.8310177836000415
95,0.6084049743717491,0.1679390273177539
96,0.9038604150433655,0.8033867680019184
97,0.2690830503784897,0.32545065997010136
98,0.45826655364994495,0.002055501385864078
99,0.5524059605288629,0.6979229499786485
100,0.056154215087142356,0.5084409424436004
101,0.6686840272312417,0.4677907753188285
102,0.9016647938323115,0.5274351951326403
103,0.17796424301863945,0.4691099968682336
104,0.7290483766805429,0.027671476373628878
105,0.3066206605884154,0.7807733371126329
106,0.9678535649723791,0.8533446000534235
107,0.5566287811062622,0.7668676922281737
108,0.6852266996245184,0.17455008351896795
109,0.33734806852703514,0.8759434549948285
110,0.21944717383560441,0.043658723180736825
111,0.3790931093032378,0.5149146385616747
112,0.8023115256339007,0.0758452765015134
113,0.4307964095042508,0.6604851138655758
114,0.2762048940266124,0.0641717537368468
115,0.6821346893726312,0.4883889866209691
116,0.42324241374902005,0.00849615212237198
117,0.2529845358083762,0.9779976065572343
118,0.7063438485258502,0.5704528778127904
119,0.4965163996509796,0.7354397521251238
120,0.03632277070424561,0.858899157820996
121,0.4735845730478223,0.12242384099391934
122,0.45507374089462493,0.3511353836355675
123,0.4936889192535284,0.7259713658498802
124,0.7211107630718806,0.21531845587954335
125,0.8890720295893346,0.36090362146720356
126,0.5849733656267092,0.19179579323656393
127,0.09817741089435528,0.1600857127877704
128,0.5674563450058565,0.7578396342061853
129,0.1356514121231115,0.4933166096871844
130,0.6946843393800608,0.40427496871787305
131,0.2551755954430682,0.5960282265451279
132,0.8197384267523987,0.1009692916051449
133,0.9072660599502308,0.2851198142398622
134,0.005797221022267096,0.6114605317864159
135,0.8298020435541478,0.9011457458781978
136,0.24488458998157447,0.046276782368403935
137,0.4586835125964782,0.5225180730230146
138,0.6062746571939691,0.7968086824495363
139,0.6664471679431387,0.8743942971055995
140,0.2129194110449233,0.21753516147515095
141,0.17151986034509614,0.03377118978467952
142,0.5319037507086141,0.8992628530947626
143,0.7658989291239826,0.8922206707872163
144,0.2954283479613591,0.7780490870556034
